pm2_5,pm10,co2,voc,temperature,humidity,aqi_category,suggestion
62.28,48.61,350.0,266.85,31.21,44.34,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
40.11,97.87,836.74,608.78,27.36,32.58,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
55.47,69.94,711.88,413.04,27.83,78.01,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
80.96,63.8,608.33,110.33,31.89,57.72,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
49.53,78.71,940.99,70.44,31.88,68.01,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
47.79,56.31,738.77,656.0,33.84,42.23,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.03,54.98,420.2,409.39,30.76,26.62,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,10.33,350.0,338.41,30.98,80.13,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
49.71,61.32,467.76,261.23,25.77,54.9,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
37.63,53.2,1348.25,291.03,25.09,62.37,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
27.13,51.94,930.69,27.69,31.9,64.85,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
46.09,84.59,797.15,273.56,25.13,49.97,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
38.49,93.05,704.58,260.68,27.9,58.39,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
68.19,78.13,688.15,114.38,34.9,78.91,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
42.15,104.84,1041.8,169.22,34.1,54.51,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
21.33,90.14,627.35,477.28,29.51,69.13,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
64.75,59.67,894.23,231.22,26.52,25.13,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
34.57,53.8,662.89,560.68,27.38,71.86,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
53.16,80.95,1235.04,10.0,32.34,32.17,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
28.06,90.08,935.57,171.68,27.82,70.14,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
23.75,118.92,1061.39,17.91,25.21,60.86,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
42.1,111.69,603.9,68.59,34.08,53.56,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
40.32,51.05,1014.53,125.77,28.91,53.51,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
52.0,66.43,671.86,297.3,25.11,51.21,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
33.28,93.49,777.51,290.02,30.39,42.69,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,107.38,1158.76,148.11,32.86,51.91,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
29.18,102.86,489.31,10.0,22.96,88.12,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
59.85,67.76,800.81,471.65,27.0,74.53,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
32.57,26.11,859.5,207.14,26.77,41.93,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
33.84,35.04,880.0,82.56,30.26,59.02,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
64.66,79.54,637.3,291.24,31.16,56.44,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
22.2,81.98,1271.57,280.67,25.24,52.87,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,31.55,426.27,201.6,20.54,39.96,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
35.98,71.56,1114.72,272.28,33.16,61.69,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
27.9,92.09,1053.77,76.75,22.4,67.69,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
15.84,29.71,1225.22,363.99,29.36,42.49,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
35.62,108.67,352.94,100.47,27.34,84.33,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
52.29,56.79,532.79,159.16,28.81,77.83,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
39.77,114.02,1122.99,347.32,36.26,63.22,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
47.67,51.33,350.0,430.59,43.19,36.52,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
85.34,34.07,350.0,487.87,19.83,61.02,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
31.43,53.97,627.92,408.37,32.92,59.23,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
46.96,66.67,798.0,201.39,27.22,62.7,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
27.27,56.4,1148.06,18.85,33.24,78.86,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
18.84,62.44,703.68,460.76,32.79,52.36,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
25.38,81.69,597.94,455.6,35.05,85.72,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
28.03,64.01,827.85,149.2,29.42,61.1,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
48.99,67.69,867.4,388.18,23.55,50.64,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
98.73,10.18,860.31,200.17,32.64,90.99,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
22.1,83.71,705.5,475.19,28.59,67.45,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
29.58,66.88,350.0,172.77,26.83,48.18,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
38.42,126.36,520.6,546.8,25.62,56.26,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
49.89,37.12,1105.07,367.92,33.03,64.53,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
46.59,6.71,796.77,519.63,36.02,52.74,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
72.1,91.63,669.37,180.43,22.02,57.01,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,82.13,1029.54,310.75,31.11,42.74,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,34.7,467.47,104.61,26.14,29.72,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
27.6,16.46,693.66,376.6,20.66,56.6,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
67.43,123.81,784.44,384.86,28.74,57.1,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
2.0,119.49,639.66,609.55,23.83,62.91,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,5.0,775.19,322.31,20.11,46.36,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
54.28,53.96,703.08,358.61,24.09,34.89,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
46.09,128.25,400.16,179.38,22.86,40.52,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
12.74,53.34,795.37,331.21,24.77,70.83,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
15.36,52.83,417.91,193.02,21.37,45.0,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
15.76,60.1,791.4,267.38,26.02,48.37,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
42.76,30.77,1093.53,276.18,24.43,50.31,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
24.34,10.33,679.74,197.15,29.88,45.71,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
52.35,106.84,457.13,259.44,30.97,44.6,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,5.5,718.25,193.71,29.3,41.93,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
18.58,78.65,542.01,193.04,26.82,76.01,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
11.85,101.03,898.63,411.5,26.69,65.2,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
33.59,19.21,713.0,276.31,23.81,73.72,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
26.55,37.65,1177.44,302.06,23.94,76.74,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
59.95,112.46,1040.75,31.4,31.52,19.75,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,88.65,711.73,313.52,19.2,60.15,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
41.14,48.4,928.9,329.56,27.6,46.21,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
53.96,112.08,651.69,190.25,26.38,71.75,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
86.42,112.23,758.49,562.75,31.0,43.88,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
27.96,79.42,659.64,10.0,20.87,39.19,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
48.11,38.49,941.61,367.66,28.06,33.49,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,55.53,1108.25,356.92,29.71,50.46,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,80.02,949.66,331.24,18.48,68.72,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
61.12,63.4,980.48,276.43,22.63,58.84,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
39.86,102.86,980.76,332.6,27.54,36.96,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
69.46,16.46,887.81,380.23,30.57,87.29,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
5.66,17.7,465.18,141.12,28.91,64.74,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
53.0,76.33,1175.24,294.88,30.8,66.66,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
86.72,52.8,1201.1,222.5,22.6,74.28,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
50.49,48.05,691.53,85.93,20.06,30.4,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
46.91,8.12,657.33,357.58,28.42,41.33,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
40.21,70.68,903.1,165.35,21.85,67.35,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,68.15,887.7,25.32,23.67,42.84,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
73.89,92.87,699.51,169.13,32.66,50.87,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
24.73,72.41,437.49,130.17,28.95,53.83,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
52.61,65.36,826.43,404.27,25.16,35.84,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,111.2,887.86,272.98,24.51,49.59,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
10.51,24.06,931.46,457.36,31.1,68.72,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
75.88,88.77,837.32,150.02,29.06,65.94,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
31.32,11.51,682.22,381.13,21.93,71.7,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
76.33,40.66,998.5,675.94,18.26,70.15,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
38.04,27.56,766.46,303.4,37.41,61.09,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,97.37,633.77,379.25,21.89,59.9,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
62.3,67.71,704.84,354.03,30.64,58.8,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
25.25,69.53,350.0,36.69,35.55,45.59,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
57.47,31.26,704.44,337.87,28.74,39.55,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
40.63,59.51,922.11,295.97,25.0,44.66,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,43.28,834.95,211.04,20.87,50.11,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
44.11,83.42,1130.17,117.39,20.8,45.16,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
94.91,35.31,684.26,354.1,29.88,61.21,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
52.32,116.54,871.83,104.14,35.25,58.03,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
38.56,11.35,948.19,570.05,26.02,59.64,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
66.88,41.77,1335.71,267.13,25.22,60.27,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
45.27,128.7,786.19,66.5,31.49,72.93,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
45.24,54.77,488.95,172.9,24.57,54.87,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
12.71,23.98,961.98,208.28,29.37,70.13,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
45.85,77.67,1216.43,611.86,28.21,62.75,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
65.89,53.36,669.36,117.31,25.95,71.94,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
19.1,40.74,960.27,232.57,27.92,79.22,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
75.61,31.64,1057.18,169.33,36.82,63.65,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
37.71,166.89,1004.27,324.89,31.02,56.56,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
17.81,61.2,781.39,171.72,33.46,56.46,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
64.94,5.0,575.38,79.14,23.41,47.95,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
32.83,122.28,729.68,220.71,33.48,47.44,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
58.99,91.39,864.65,205.09,31.2,68.53,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
32.71,43.17,977.06,161.16,20.5,40.54,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
